topic,payload_raw,t_server_utc,gx,gy,gz,t_device_ms,_id,source
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2852507}",2025-09-02 07:11:19.802009+00:00,0.1831,0.0,-0.4883,2852507,68b69897125e75235a24369b,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":2855507}",2025-09-02 07:11:22.952716+00:00,0.1831,0.0,-0.5493,2855507,68b6989a125e75235a24369c,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":2856507}",2025-09-02 07:11:23.669299+00:00,0.2441,0.0,-0.5493,2856507,68b6989b125e75235a24369d,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2858507}",2025-09-02 07:11:25.819567+00:00,0.2441,0.0,-0.4883,2858507,68b6989d125e75235a24369f,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":2859507}",2025-09-02 07:11:26.853526+00:00,0.1831,0.0,-0.5493,2859507,68b6989e125e75235a2436a0,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":2862507}",2025-09-02 07:11:29.814534+00:00,0.2441,0.061,-0.5493,2862507,68b698a1125e75235a2436a1,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2863507}",2025-09-02 07:11:30.938359+00:00,0.1831,0.0,-0.4883,2863507,68b698a2125e75235a2436a2,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2869507}",2025-09-02 07:11:36.785517+00:00,0.1221,0.061,-0.4883,2869507,68b698a8125e75235a2436a4,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2870507}",2025-09-02 07:11:37.809404+00:00,0.2441,0.061,-0.4883,2870507,68b698a9125e75235a2436a5,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2871507}",2025-09-02 07:11:38.924797+00:00,0.2441,0.061,-0.4883,2871507,68b698aa125e75235a2436a6,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":2875507}",2025-09-02 07:11:42.819910+00:00,0.2441,0.0,-0.5493,2875507,68b698ae125e75235a2436a8,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2876507}",2025-09-02 07:11:43.743718+00:00,0.2441,0.061,-0.4883,2876507,68b698af125e75235a2436a9,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2879507}",2025-09-02 07:11:47.017940+00:00,0.1831,0.0,-0.4883,2879507,68b698b3125e75235a2436aa,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":2880507}",2025-09-02 07:11:47.627089+00:00,0.2441,0.061,-0.5493,2880507,68b698b3125e75235a2436ab,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2885507}",2025-09-02 07:11:52.752972+00:00,0.1831,0.0,-0.4883,2885507,68b698b8125e75235a2436ad,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4272,""t_device_ms"":2886507}",2025-09-02 07:11:53.811155+00:00,0.1221,0.0,-0.4272,2886507,68b698b9125e75235a2436ae,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2888507}",2025-09-02 07:11:55.818771+00:00,0.1831,0.0,-0.4883,2888507,68b698bb125e75235a2436b0,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2893507}",2025-09-02 07:12:00.739807+00:00,0.1831,0.0,-0.4883,2893507,68b698c0125e75235a2436b3,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":2895507}",2025-09-02 07:12:02.889521+00:00,0.2441,0.0,-0.5493,2895507,68b698c2125e75235a2436b5,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2899507}",2025-09-02 07:12:06.670136+00:00,0.1221,0.0,-0.4883,2899507,68b698c6125e75235a2436b7,tinydb
sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":2900507}",2025-09-02 07:12:07.698250+00:00,0.3052,0.0,-0.5493,2900507,68b698c7125e75235a2436b8,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2902507}",2025-09-02 07:12:09.749472+00:00,0.2441,0.061,-0.4883,2902507,68b698c9125e75235a2436ba,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":2905507}",2025-09-02 07:12:12.918246+00:00,0.1831,0.061,-0.5493,2905507,68b698cc125e75235a2436bb,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2909507}",2025-09-02 07:12:16.818109+00:00,0.1831,0.061,-0.4883,2909507,68b698d0125e75235a2436bd,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2910507}",2025-09-02 07:12:17.735389+00:00,0.1831,0.0,-0.4883,2910507,68b698d1125e75235a2436be,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2912507}",2025-09-02 07:12:19.784536+00:00,0.1831,0.0,-0.4883,2912507,68b698d3125e75235a2436bf,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2913507}",2025-09-02 07:12:20.807894+00:00,0.1831,0.061,-0.4883,2913507,68b698d4125e75235a2436c0,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2917507}",2025-09-02 07:12:24.801630+00:00,0.1831,0.061,-0.4883,2917507,68b698d8125e75235a2436c2,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2918507}",2025-09-02 07:12:25.822762+00:00,0.1221,0.061,-0.4883,2918507,68b698d9125e75235a2436c3,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2919507}",2025-09-02 07:12:26.747217+00:00,0.1831,0.061,-0.4883,2919507,68b698da125e75235a2436c4,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2923507}",2025-09-02 07:12:30.859451+00:00,0.1831,0.061,-0.4883,2923507,68b698de125e75235a2436c6,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2925507}",2025-09-02 07:12:32.686352+00:00,0.1831,0.0,-0.4883,2925507,68b698e0125e75235a2436c7,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2926507}",2025-09-02 07:12:33.711626+00:00,0.1831,0.061,-0.4883,2926507,68b698e1125e75235a2436c8,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":2932507}",2025-09-02 07:12:39.852838+00:00,0.2441,0.0,-0.5493,2932507,68b698e7125e75235a2436ca,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2934507}",2025-09-02 07:12:41.698037+00:00,0.2441,0.0,-0.4883,2934507,68b698e9125e75235a2436cb,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2935507}",2025-09-02 07:12:42.740182+00:00,0.2441,0.061,-0.4883,2935507,68b698ea125e75235a2436cc,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2937507}",2025-09-02 07:12:44.872983+00:00,0.1831,0.061,-0.4883,2937507,68b698ec125e75235a2436cd,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2941507}",2025-09-02 07:12:48.661729+00:00,0.1831,0.061,-0.4883,2941507,68b698f0125e75235a2436d0,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2942507}",2025-09-02 07:12:49.682258+00:00,0.1831,0.0,-0.4883,2942507,68b698f1125e75235a2436d1,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2944507}",2025-09-02 07:12:51.733354+00:00,0.1831,0.0,-0.4883,2944507,68b698f3125e75235a2436d2,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2947507}",2025-09-02 07:12:54.810702+00:00,0.1831,0.061,-0.4883,2947507,68b698f6125e75235a2436d3,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":2948507}",2025-09-02 07:12:55.847533+00:00,0.2441,0.0,-0.5493,2948507,68b698f7125e75235a2436d4,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2954507}",2025-09-02 07:13:01.777976+00:00,0.1831,0.061,-0.4883,2954507,68b698fd125e75235a2436d6,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":2956507}",2025-09-02 07:13:03.813408+00:00,0.1831,0.061,-0.4272,2956507,68b698ff125e75235a2436d8,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2961507}",2025-09-02 07:13:08.748378+00:00,0.1831,0.061,-0.4883,2961507,68b69904125e75235a2436da,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2962507}",2025-09-02 07:13:09.757220+00:00,0.1831,0.061,-0.4883,2962507,68b69905125e75235a2436db,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2963507}",2025-09-02 07:13:10.778671+00:00,0.1831,0.061,-0.4883,2963507,68b69906125e75235a2436dc,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2967507}",2025-09-02 07:13:14.671198+00:00,0.2441,0.061,-0.4883,2967507,68b6990a125e75235a2436dd,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":2970507}",2025-09-02 07:13:17.726279+00:00,0.2441,0.0,-0.5493,2970507,68b6990d125e75235a2436df,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2973507}",2025-09-02 07:13:20.919516+00:00,0.1831,0.061,-0.4883,2973507,68b69910125e75235a2436e0,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2975507}",2025-09-02 07:13:22.657274+00:00,0.1831,0.061,-0.4883,2975507,68b69912125e75235a2436e2,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2979507}",2025-09-02 07:13:26.857774+00:00,0.2441,0.0,-0.4883,2979507,68b69916125e75235a2436e4,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2980507}",2025-09-02 07:13:27.787348+00:00,0.1831,0.061,-0.4883,2980507,68b69917125e75235a2436e5,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":2982507}",2025-09-02 07:13:29.848675+00:00,0.1831,0.061,-0.5493,2982507,68b69919125e75235a2436e6,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2985507}",2025-09-02 07:13:32.709276+00:00,0.2441,0.0,-0.4883,2985507,68b6991c125e75235a2436e7,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2986507}",2025-09-02 07:13:33.717256+00:00,0.1221,0.0,-0.4883,2986507,68b6991d125e75235a2436e8,tinydb
sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":2989507}",2025-09-02 07:13:36.792438+00:00,0.3052,0.0,-0.5493,2989507,68b69920125e75235a2436ea,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2992507}",2025-09-02 07:13:39.759083+00:00,0.1831,0.0,-0.4883,2992507,68b69923125e75235a2436eb,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":2994507}",2025-09-02 07:13:41.805345+00:00,0.1831,0.061,-0.5493,2994507,68b69925125e75235a2436ec,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":2998507}",2025-09-02 07:13:45.900457+00:00,0.1831,0.0,-0.4883,2998507,68b69929125e75235a2436ee,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":2999507}",2025-09-02 07:13:46.928529+00:00,0.2441,0.061,-0.4883,2999507,68b6992a125e75235a2436ef,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3002507}",2025-09-02 07:13:49.710841+00:00,0.1831,0.0,-0.4883,3002507,68b6992d125e75235a2436f0,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3004507}",2025-09-02 07:13:51.751629+00:00,0.2441,0.061,-0.4883,3004507,68b6992f125e75235a2436f1,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3005507}",2025-09-02 07:13:52.761821+00:00,0.1831,0.0,-0.4883,3005507,68b69930125e75235a2436f2,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3008507}",2025-09-02 07:13:55.838281+00:00,0.2441,0.061,-0.4883,3008507,68b69933125e75235a2436f4,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3009507}",2025-09-02 07:13:56.870379+00:00,0.1831,0.0,-0.4883,3009507,68b69934125e75235a2436f5,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3010507}",2025-09-02 07:13:57.688285+00:00,0.2441,0.0,-0.4883,3010507,68b69935125e75235a2436f6,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3011507}",2025-09-02 07:13:58.689886+00:00,0.2441,0.061,-0.4883,3011507,68b69936125e75235a2436f7,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":3015507}",2025-09-02 07:14:02.826293+00:00,0.2441,0.061,-0.5493,3015507,68b6993a125e75235a2436f9,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":-0.0610,""gz"":-0.5493,""t_device_ms"":3016507}",2025-09-02 07:14:03.835652+00:00,0.2441,-0.061,-0.5493,3016507,68b6993b125e75235a2436fa,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3019507}",2025-09-02 07:14:06.693692+00:00,0.1831,0.0,-0.4883,3019507,68b6993e125e75235a2436fc,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3020507}",2025-09-02 07:14:07.718012+00:00,0.2441,0.0,-0.4883,3020507,68b6993f125e75235a2436fd,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3023507}",2025-09-02 07:14:10.787525+00:00,0.1831,0.0,-0.4883,3023507,68b69942125e75235a2436fe,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3025507}",2025-09-02 07:14:12.825969+00:00,0.1831,0.061,-0.4883,3025507,68b69944125e75235a243700,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3029507}",2025-09-02 07:14:16.735668+00:00,0.2441,0.061,-0.4883,3029507,68b69948125e75235a243701,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3030507}",2025-09-02 07:14:17.851925+00:00,0.2441,0.0,-0.4883,3030507,68b69949125e75235a243702,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3032507}",2025-09-02 07:14:19.387263+00:00,0.1831,0.0,-0.4883,3032507,68b6994b125e75235a243703,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3035507}",2025-09-02 07:14:22.662766+00:00,0.2441,0.0,-0.4883,3035507,68b6994e125e75235a243705,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3037507}",2025-09-02 07:14:24.722699+00:00,0.1831,0.061,-0.4883,3037507,68b69950125e75235a243706,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3039507}",2025-09-02 07:14:26.758732+00:00,0.2441,0.061,-0.4883,3039507,68b69952125e75235a243708,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3040507}",2025-09-02 07:14:27.887471+00:00,0.2441,0.0,-0.4883,3040507,68b69953125e75235a243709,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":3042507}",2025-09-02 07:14:29.946103+00:00,0.1831,0.061,-0.5493,3042507,68b69955125e75235a24370a,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3046507}",2025-09-02 07:14:33.727437+00:00,0.1831,0.0,-0.4883,3046507,68b69959125e75235a24370b,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":3047507}",2025-09-02 07:14:34.854008+00:00,0.2441,0.061,-0.5493,3047507,68b6995a125e75235a24370c,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":3051507}",2025-09-02 07:14:38.865526+00:00,0.1831,0.0,-0.5493,3051507,68b6995e125e75235a24370d,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3055507}",2025-09-02 07:14:42.735739+00:00,0.1831,0.0,-0.4883,3055507,68b69962125e75235a24370f,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":3057507}",2025-09-02 07:14:44.783310+00:00,0.1831,0.0,-0.5493,3057507,68b69964125e75235a243710,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3058507}",2025-09-02 07:14:45.909246+00:00,0.2441,0.0,-0.4883,3058507,68b69965125e75235a243711,tinydb
sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":3060507}",2025-09-02 07:14:47.649616+00:00,0.0,0.061,-0.4272,3060507,68b69967125e75235a243713,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":3061507}",2025-09-02 07:14:48.674573+00:00,0.1831,0.061,-0.4272,3061507,68b69968125e75235a243714,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3065507}",2025-09-02 07:14:52.771191+00:00,0.1221,0.0,-0.4883,3065507,68b6996c125e75235a243715,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3070507}",2025-09-02 07:14:57.789412+00:00,0.1831,0.0,-0.4883,3070507,68b69971125e75235a243718,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":3073507}",2025-09-02 07:15:00.860216+00:00,0.1831,0.0,-0.5493,3073507,68b69974125e75235a24371a,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3075507}",2025-09-02 07:15:02.567948+00:00,0.1831,0.061,-0.4883,3075507,68b69976125e75235a24371b,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":3077507}",2025-09-02 07:15:04.846170+00:00,0.2441,0.061,-0.5493,3077507,68b69978125e75235a24371d,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3078507}",2025-09-02 07:15:05.663860+00:00,0.1831,0.061,-0.4883,3078507,68b69979125e75235a24371e,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":3080507}",2025-09-02 07:15:07.727203+00:00,0.2441,0.061,-0.5493,3080507,68b6997b125e75235a24371f,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":3083507}",2025-09-02 07:15:10.792512+00:00,0.1831,0.061,-0.5493,3083507,68b6997e125e75235a243721,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3087507}",2025-09-02 07:15:14.947768+00:00,0.2441,0.0,-0.4883,3087507,68b69982125e75235a243723,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3088507}",2025-09-02 07:15:15.714859+00:00,0.2441,0.0,-0.4883,3088507,68b69983125e75235a243724,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3093507}",2025-09-02 07:15:20.829669+00:00,0.2441,0.061,-0.4883,3093507,68b69988125e75235a243726,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":3094507}",2025-09-02 07:15:21.953377+00:00,0.2441,0.0,-0.5493,3094507,68b69989125e75235a243727,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3098507}",2025-09-02 07:15:25.432600+00:00,0.1831,0.061,-0.4883,3098507,68b6998d125e75235a243728,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3100507}",2025-09-02 07:15:27.789461+00:00,0.1831,0.061,-0.4883,3100507,68b6998f125e75235a24372a,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3101507}",2025-09-02 07:15:28.814003+00:00,0.1831,0.061,-0.4883,3101507,68b69990125e75235a24372b,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3103507}",2025-09-02 07:15:30.658496+00:00,0.1831,0.0,-0.4883,3103507,68b69992125e75235a24372c,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3106507}",2025-09-02 07:15:33.735951+00:00,0.1831,0.0,-0.4883,3106507,68b69995125e75235a24372e,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3107507}",2025-09-02 07:15:34.752898+00:00,0.2441,0.0,-0.4883,3107507,68b69996125e75235a24372f,tinydb
sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3109507}",2025-09-02 07:15:36.801161+00:00,0.1221,0.061,-0.4883,3109507,68b69998125e75235a243731,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3112507}",2025-09-02 07:15:39.672439+00:00,0.2441,0.061,-0.4883,3112507,68b6999b125e75235a243732,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3113507}",2025-09-02 07:15:40.684555+00:00,0.1831,0.0,-0.4883,3113507,68b6999c125e75235a243733,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3115507}",2025-09-02 07:15:42.843982+00:00,0.1831,0.0,-0.4883,3115507,68b6999e125e75235a243735,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3119507}",2025-09-02 07:15:46.836552+00:00,0.2441,0.0,-0.4883,3119507,68b699a2125e75235a243736,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":3121507}",2025-09-02 07:15:48.672071+00:00,0.2441,0.0,-0.5493,3121507,68b699a4125e75235a243737,tinydb
sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3122507}",2025-09-02 07:15:49.696704+00:00,0.3052,0.0,-0.4883,3122507,68b699a5125e75235a243738,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3125507}",2025-09-02 07:15:52.791208+00:00,0.2441,0.061,-0.4883,3125507,68b699a8125e75235a24373a,tinydb
sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3128507}",2025-09-02 07:15:55.851699+00:00,0.3052,0.061,-0.4883,3128507,68b699ab125e75235a24373b,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":3129507}",2025-09-02 07:15:56.666928+00:00,0.2441,0.0,-0.5493,3129507,68b699ac125e75235a24373c,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":3130507}",2025-09-02 07:15:57.681125+00:00,0.1831,0.0,-0.4883,3130507,68b699ad125e75235a24373d,tinydb
sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":3131507}",2025-09-02 07:15:58.706571+00:00,0.2441,0.061,-0.5493,3131507,68b699ae125e75235a24373e,tinydb
sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":3136507}",2025-09-02 07:16:03.939136+00:00,0.1831,0.061,-0.4883,3136507,68b699b3125e75235a243740,tinydb
