_id,topic,payload_raw,t_server_utc,gx,gy,gz,t_device_ms
68b6932f125e75235a243215,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1468507}",2025-09-02T06:48:15.340205+00:00,0.3052,0.061,-0.4883,1468507
68b69330125e75235a243216,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1469507}",2025-09-02T06:48:16.873603+00:00,0.061,0.0,-0.5493,1469507
68b69331125e75235a243217,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1470507}",2025-09-02T06:48:17.795098+00:00,0.1221,0.0,-0.5493,1470507
68b69332125e75235a243218,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1471507}",2025-09-02T06:48:18.940608+00:00,0.2441,0.0,-0.5493,1471507
68b69333125e75235a243219,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1472507}",2025-09-02T06:48:19.945538+00:00,0.1831,0.0,-0.5493,1472507
68b69334125e75235a24321a,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1473507}",2025-09-02T06:48:20.868033+00:00,0.2441,0.061,-0.4883,1473507
68b69335125e75235a24321b,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1474507}",2025-09-02T06:48:21.995813+00:00,0.2441,0.061,-0.4883,1474507
68b69336125e75235a24321c,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1475507}",2025-09-02T06:48:22.812763+00:00,0.3052,0.061,-0.5493,1475507
68b69337125e75235a24321d,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1476507}",2025-09-02T06:48:23.838561+00:00,0.1831,0.0,-0.4883,1476507
68b69338125e75235a24321e,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1477507}",2025-09-02T06:48:24.856712+00:00,0.1831,0.0,-0.4883,1477507
68b69339125e75235a24321f,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1478507}",2025-09-02T06:48:25.887175+00:00,0.2441,0.0,-0.4883,1478507
68b6933a125e75235a243220,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1479507}",2025-09-02T06:48:26.910688+00:00,0.1221,0.0,-0.5493,1479507
68b6933b125e75235a243221,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1480507}",2025-09-02T06:48:27.931660+00:00,0.1221,0.0,-0.5493,1480507
68b6933c125e75235a243222,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1481507}",2025-09-02T06:48:28.651883+00:00,0.2441,0.0,-0.4883,1481507
68b6933d125e75235a243223,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1482507}",2025-09-02T06:48:29.778325+00:00,0.1831,0.0,-0.4883,1482507
68b6933e125e75235a243224,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1483507}",2025-09-02T06:48:30.801969+00:00,0.1831,0.061,-0.4883,1483507
68b6933f125e75235a243225,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1484507}",2025-09-02T06:48:31.824865+00:00,0.2441,0.061,-0.4883,1484507
68b69340125e75235a243226,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1485507}",2025-09-02T06:48:32.760018+00:00,0.1831,0.0,-0.4883,1485507
68b69341125e75235a243227,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1486507}",2025-09-02T06:48:33.873475+00:00,0.2441,0.061,-0.5493,1486507
68b69342125e75235a243228,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1487507}",2025-09-02T06:48:34.895728+00:00,0.1221,0.0,-0.5493,1487507
68b69343125e75235a243229,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1488507}",2025-09-02T06:48:35.919862+00:00,0.3052,0.0,-0.4883,1488507
68b69345125e75235a24322a,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1489507}",2025-09-02T06:48:37.043249+00:00,0.061,0.0,-0.4883,1489507
68b69345125e75235a24322b,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1490507}",2025-09-02T06:48:37.662848+00:00,0.3052,0.061,-0.4883,1490507
68b69347125e75235a24322c,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1491507}",2025-09-02T06:48:39.007031+00:00,0.1831,0.0,-0.5493,1491507
68b69347125e75235a24322d,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1492507}",2025-09-02T06:48:39.618138+00:00,0.1831,0.061,-0.5493,1492507
68b69349125e75235a24322e,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1493507}",2025-09-02T06:48:41.040122+00:00,0.061,0.0,-0.5493,1493507
68b69349125e75235a24322f,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1494507}",2025-09-02T06:48:41.476872+00:00,0.061,0.0,-0.5493,1494507
68b6934a125e75235a243230,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1495507}",2025-09-02T06:48:42.883015+00:00,0.3662,0.061,-0.5493,1495507
68b6934c125e75235a243231,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1496507}",2025-09-02T06:48:44.009853+00:00,0.1221,0.0,-0.4883,1496507
68b6934c125e75235a243232,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1497507}",2025-09-02T06:48:44.933498+00:00,0.1221,0.0,-0.4883,1497507
68b6934d125e75235a243233,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1498507}",2025-09-02T06:48:45.957223+00:00,0.2441,0.0,-0.4883,1498507
68b6934e125e75235a243234,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1499507}",2025-09-02T06:48:46.776440+00:00,0.2441,0.061,-0.4883,1499507
68b6934f125e75235a243235,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1500507}",2025-09-02T06:48:47.596636+00:00,0.2441,0.061,-0.4883,1500507
68b69350125e75235a243236,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1501507}",2025-09-02T06:48:48.927093+00:00,0.1831,0.0,-0.4883,1501507
68b69351125e75235a243237,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1502507}",2025-09-02T06:48:49.950822+00:00,0.2441,0.0,-0.4883,1502507
68b69352125e75235a243238,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1503507}",2025-09-02T06:48:50.872677+00:00,0.1221,0.0,-0.5493,1503507
68b69353125e75235a243239,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1504507}",2025-09-02T06:48:51.896447+00:00,0.1831,0.0,-0.4883,1504507
68b69354125e75235a24323a,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1505507}",2025-09-02T06:48:52.825089+00:00,0.3662,0.061,-0.4883,1505507
68b69355125e75235a24323b,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1506507}",2025-09-02T06:48:53.942112+00:00,0.2441,0.061,-0.5493,1506507
68b69356125e75235a24323c,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1507507}",2025-09-02T06:48:54.965868+00:00,0.2441,0.061,-0.5493,1507507
68b69357125e75235a24323d,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1508507}",2025-09-02T06:48:55.889782+00:00,0.3052,0.061,-0.4883,1508507
68b69358125e75235a24323e,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1509507}",2025-09-02T06:48:56.912557+00:00,0.2441,0.061,-0.4883,1509507
68b69359125e75235a24323f,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1510507}",2025-09-02T06:48:57.727839+00:00,0.2441,0.061,-0.5493,1510507
68b6935a125e75235a243240,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1511507}",2025-09-02T06:48:58.858746+00:00,0.1831,0.061,-0.4883,1511507
68b6935b125e75235a243241,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1512507}",2025-09-02T06:48:59.875287+00:00,0.1831,0.061,-0.5493,1512507
68b6935d125e75235a243242,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1513507}",2025-09-02T06:49:01.010051+00:00,0.1831,0.061,-0.4883,1513507
68b6935d125e75235a243243,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1514507}",2025-09-02T06:49:01.522126+00:00,0.2441,0.0,-0.5493,1514507
68b6935e125e75235a243244,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1515507}",2025-09-02T06:49:02.854654+00:00,0.3052,0.061,-0.5493,1515507
68b6935f125e75235a243245,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1516507}",2025-09-02T06:49:03.979680+00:00,0.3662,0.0,-0.5493,1516507
68b69360125e75235a243246,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1517507}",2025-09-02T06:49:04.899703+00:00,0.2441,0.0,-0.4883,1517507
68b69361125e75235a243247,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1518507}",2025-09-02T06:49:05.509133+00:00,0.2441,0.061,-0.4883,1518507
68b69362125e75235a243248,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1519507}",2025-09-02T06:49:06.846496+00:00,0.0,0.0,-0.5493,1519507
68b69363125e75235a243249,sit225/gyroscope,"{""gx"":-14.3433,""gy"":-3.7231,""gz"":-0.6714,""t_device_ms"":1520507}",2025-09-02T06:49:07.983199+00:00,-14.3433,-3.7231,-0.6714,1520507
68b69364125e75235a24324a,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1521507}",2025-09-02T06:49:08.890617+00:00,0.2441,0.0,-0.5493,1521507
68b69366125e75235a24324b,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1522507}",2025-09-02T06:49:10.365240+00:00,0.3662,0.061,-0.4883,1522507
68b69366125e75235a24324c,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1523507}",2025-09-02T06:49:10.734791+00:00,0.1831,0.0,-0.4883,1523507
68b69367125e75235a24324d,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1524507}",2025-09-02T06:49:11.966914+00:00,0.2441,0.0,-0.5493,1524507
68b69368125e75235a24324e,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1525507}",2025-09-02T06:49:12.683563+00:00,0.1831,0.061,-0.5493,1525507
68b69369125e75235a24324f,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1526507}",2025-09-02T06:49:13.911259+00:00,0.3662,0.061,-0.4883,1526507
68b6936a125e75235a243250,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1527507}",2025-09-02T06:49:14.833853+00:00,0.1221,0.0,-0.4883,1527507
68b6936b125e75235a243251,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1528507}",2025-09-02T06:49:15.753783+00:00,0.2441,0.061,-0.5493,1528507
68b6936c125e75235a243252,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1529507}",2025-09-02T06:49:16.878802+00:00,0.2441,0.061,-0.5493,1529507
68b6936d125e75235a243253,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1530507}",2025-09-02T06:49:17.805187+00:00,0.1831,0.061,-0.4883,1530507
68b6936f125e75235a243254,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1531507}",2025-09-02T06:49:19.032360+00:00,0.1831,0.0,-0.4883,1531507
68b6936f125e75235a243255,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1532507}",2025-09-02T06:49:19.656691+00:00,0.2441,0.061,-0.4883,1532507
68b69370125e75235a243256,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1533507}",2025-09-02T06:49:20.977825+00:00,0.061,0.0,-0.4883,1533507
68b69371125e75235a243257,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1534507}",2025-09-02T06:49:21.797066+00:00,0.3052,0.0,-0.4883,1534507
68b69372125e75235a243258,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1535507}",2025-09-02T06:49:22.890068+00:00,0.1831,0.061,-0.5493,1535507
68b69373125e75235a243259,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1536507}",2025-09-02T06:49:23.749771+00:00,0.1831,0.061,-0.5493,1536507
68b69374125e75235a24325a,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1537507}",2025-09-02T06:49:24.971607+00:00,0.1831,0.0,-0.5493,1537507
68b69375125e75235a24325b,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1538507}",2025-09-02T06:49:25.993214+00:00,0.3052,0.061,-0.4883,1538507
68b69376125e75235a24325c,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1539507}",2025-09-02T06:49:26.394103+00:00,0.3052,0.061,-0.4883,1539507
68b69378125e75235a24325d,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1540507}",2025-09-02T06:49:28.050948+00:00,0.1831,0.0,-0.5493,1540507
68b69378125e75235a24325e,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1541507}",2025-09-02T06:49:28.555501+00:00,0.1831,0.0,-0.5493,1541507
68b69379125e75235a24325f,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1542507}",2025-09-02T06:49:29.690168+00:00,0.3052,0.061,-0.4883,1542507
68b6937b125e75235a243260,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1543507}",2025-09-02T06:49:31.006972+00:00,0.1221,0.061,-0.4883,1543507
68b6937b125e75235a243261,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1544507}",2025-09-02T06:49:31.825698+00:00,0.1221,0.0,-0.5493,1544507
68b6937c125e75235a243262,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1545507}",2025-09-02T06:49:32.854663+00:00,0.3052,0.061,-0.4883,1545507
68b6937d125e75235a243263,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1546507}",2025-09-02T06:49:33.877868+00:00,0.3662,0.0,-0.4883,1546507
68b6937e125e75235a243264,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1547507}",2025-09-02T06:49:34.904337+00:00,0.1831,0.0,-0.5493,1547507
68b69380125e75235a243265,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1548507}",2025-09-02T06:49:36.028335+00:00,0.1831,0.061,-0.5493,1548507
68b69380125e75235a243266,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1549507}",2025-09-02T06:49:36.644464+00:00,0.1831,0.061,-0.5493,1549507
68b69381125e75235a243267,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1550507}",2025-09-02T06:49:37.772551+00:00,0.1221,0.0,-0.4883,1550507
68b69382125e75235a243268,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1551507}",2025-09-02T06:49:38.795861+00:00,0.2441,0.0,-0.4883,1551507
68b69383125e75235a243269,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1552507}",2025-09-02T06:49:39.818980+00:00,0.3052,0.061,-0.4883,1552507
68b69384125e75235a24326a,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1553507}",2025-09-02T06:49:40.843856+00:00,0.2441,0.0,-0.5493,1553507
68b69385125e75235a24326b,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1554507}",2025-09-02T06:49:41.859087+00:00,0.1831,0.0,-0.5493,1554507
68b69386125e75235a24326c,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1555507}",2025-09-02T06:49:42.891838+00:00,0.2441,0.0,-0.4883,1555507
68b69387125e75235a24326d,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1556507}",2025-09-02T06:49:43.915672+00:00,0.2441,0.061,-0.4883,1556507
68b69388125e75235a24326e,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1557507}",2025-09-02T06:49:44.940719+00:00,0.1831,0.0,-0.5493,1557507
68b69389125e75235a24326f,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1558507}",2025-09-02T06:49:45.883720+00:00,0.1831,0.0,-0.4883,1558507
68b6938a125e75235a243270,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1559507}",2025-09-02T06:49:46.516940+00:00,0.2441,0.061,-0.4883,1559507
68b6938b125e75235a243271,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1560507}",2025-09-02T06:49:47.709407+00:00,0.1221,0.0,-0.4883,1560507
68b6938c125e75235a243272,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1561507}",2025-09-02T06:49:48.831181+00:00,0.3662,0.061,-0.4883,1561507
68b6938d125e75235a243273,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1562507}",2025-09-02T06:49:49.855235+00:00,0.3052,0.061,-0.4883,1562507
68b6938f125e75235a243274,sit225/gyroscope,"{""gx"":0.4272,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1563507}",2025-09-02T06:49:51.083762+00:00,0.4272,0.061,-0.4883,1563507
68b6938f125e75235a243275,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1564507}",2025-09-02T06:49:51.801108+00:00,0.0,0.0,-0.4883,1564507
68b69390125e75235a243276,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1565507}",2025-09-02T06:49:52.842219+00:00,0.1831,0.0,-0.5493,1565507
68b69391125e75235a243277,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1566507}",2025-09-02T06:49:53.945539+00:00,0.3052,0.061,-0.4883,1566507
68b69392125e75235a243278,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1567507}",2025-09-02T06:49:54.770357+00:00,0.1831,0.0,-0.4883,1567507
68b69393125e75235a243279,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1568507}",2025-09-02T06:49:55.791449+00:00,0.3662,0.061,-0.4883,1568507
68b69394125e75235a24327a,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1569507}",2025-09-02T06:49:56.819232+00:00,0.3052,0.061,-0.5493,1569507
68b69395125e75235a24327b,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1570507}",2025-09-02T06:49:57.740793+00:00,0.2441,0.061,-0.4883,1570507
68b69396125e75235a24327c,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1571507}",2025-09-02T06:49:58.873969+00:00,0.061,0.0,-0.5493,1571507
68b69397125e75235a24327d,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1572507}",2025-09-02T06:49:59.478548+00:00,0.2441,0.061,-0.4883,1572507
68b69398125e75235a24327e,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1573507}",2025-09-02T06:50:00.915383+00:00,0.1221,0.0,-0.5493,1573507
68b6939a125e75235a24327f,sit225/gyroscope,"{""gx"":1.0986,""gy"":0.3052,""gz"":-0.4272,""t_device_ms"":1574507}",2025-09-02T06:50:02.041138+00:00,1.0986,0.3052,-0.4272,1574507
68b6939a125e75235a243280,sit225/gyroscope,"{""gx"":-0.0610,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1575507}",2025-09-02T06:50:02.960272+00:00,-0.061,0.0,-0.5493,1575507
68b6939b125e75235a243281,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1576507}",2025-09-02T06:50:03.781421+00:00,0.3662,0.061,-0.5493,1576507
68b6939d125e75235a243282,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1577507}",2025-09-02T06:50:05.007715+00:00,0.1831,0.0,-0.5493,1577507
68b6939d125e75235a243283,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1578507}",2025-09-02T06:50:05.829957+00:00,0.0,0.0,-0.4883,1578507
68b6939e125e75235a243284,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1579507}",2025-09-02T06:50:06.963976+00:00,0.2441,0.0,-0.5493,1579507
68b6939f125e75235a243285,sit225/gyroscope,"{""gx"":0.3662,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1580507}",2025-09-02T06:50:07.366890+00:00,0.3662,0.061,-0.5493,1580507
68b693a0125e75235a243286,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0610,""gz"":-0.4272,""t_device_ms"":1581507}",2025-09-02T06:50:08.898189+00:00,0.1831,0.061,-0.4272,1581507
68b693a1125e75235a243287,sit225/gyroscope,"{""gx"":-0.0610,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1582507}",2025-09-02T06:50:09.831957+00:00,-0.061,0.0,-0.5493,1582507
68b693a2125e75235a243288,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1583507}",2025-09-02T06:50:10.633966+00:00,0.1831,0.0,-0.5493,1583507
68b693a4125e75235a243289,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1584507}",2025-09-02T06:50:12.178716+00:00,0.1221,0.0,-0.5493,1584507
68b693a4125e75235a24328a,sit225/gyroscope,"{""gx"":0.0000,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1585507}",2025-09-02T06:50:12.688594+00:00,0.0,0.0,-0.4883,1585507
68b693a5125e75235a24328b,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1586507}",2025-09-02T06:50:13.815084+00:00,0.3052,0.061,-0.5493,1586507
68b693a6125e75235a24328c,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1587507}",2025-09-02T06:50:14.840712+00:00,0.2441,0.0,-0.5493,1587507
68b693a7125e75235a24328d,sit225/gyroscope,"{""gx"":0.1221,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1588507}",2025-09-02T06:50:15.865198+00:00,0.1221,0.0,-0.5493,1588507
68b693a8125e75235a24328e,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1589507}",2025-09-02T06:50:16.988132+00:00,0.061,0.0,-0.5493,1589507
68b693a9125e75235a24328f,sit225/gyroscope,"{""gx"":0.1831,""gy"":0.0000,""gz"":-0.5493,""t_device_ms"":1590507}",2025-09-02T06:50:17.819224+00:00,0.1831,0.0,-0.5493,1590507
68b693aa125e75235a243290,sit225/gyroscope,"{""gx"":0.3052,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1591507}",2025-09-02T06:50:18.845503+00:00,0.3052,0.061,-0.5493,1591507
68b693ab125e75235a243291,sit225/gyroscope,"{""gx"":0.0610,""gy"":0.0000,""gz"":-0.4883,""t_device_ms"":1592507}",2025-09-02T06:50:19.960866+00:00,0.061,0.0,-0.4883,1592507
68b693ac125e75235a243292,sit225/gyroscope,"{""gx"":0.4883,""gy"":0.1221,""gz"":-0.4883,""t_device_ms"":1593507}",2025-09-02T06:50:20.779705+00:00,0.4883,0.1221,-0.4883,1593507
68b693ad125e75235a243293,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.4883,""t_device_ms"":1594507}",2025-09-02T06:50:21.803332+00:00,0.2441,0.061,-0.4883,1594507
68b693ae125e75235a243294,sit225/gyroscope,"{""gx"":0.2441,""gy"":0.0610,""gz"":-0.5493,""t_device_ms"":1595507}",2025-09-02T06:50:22.826241+00:00,0.2441,0.061,-0.5493,1595507
